file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/x1/Desktop/ass/ass16/FlexScript-pl/src/flexscript/SyntaxAnalyzer.java,flexscript.Parser$TokenType,enum,1,1,0,1,6,1,0,0,5,0.6666667,0.33333334,1.0,6,0,0,0,0,6,6,0,0,0,5,0,0,5,0,0,5,0,0,28,5,0,0,0,0,0,33,5,0,5,0,0,0,0,53,0,0
/home/x1/Desktop/ass/ass16/FlexScript-pl/src/flexscript/SyntaxAnalyzer.java,flexscript.Parser,class,4,6,2,4,43,1,0,19,6,0.6296297,0.41666666,0.41666666,9,1,0,0,0,9,9,0,0,0,3,0,0,3,0,0,0,0,21,251,6,4,28,0,2,18,7,38,4,14,3,0,4,0,117,0,0
/home/x1/Desktop/ass/ass16/FlexScript-pl/src/flexscript/BaseLexer.java,flexscript.BaseLexer$Token,innerclass,1,1,0,1,5,1,0,1,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,4,0,4,0,0,0,0,0,4,27,1,0,0,0,0,4,0,8,0,5,1,0,0,0,10,8,0
/home/x1/Desktop/ass/ass16/FlexScript-pl/src/flexscript/BaseLexer.java,flexscript.BaseLexer,class,3,5,2,3,67,1,0,28,0,0.5555555,0.54545456,0.54545456,12,2,1,0,0,11,12,0,0,0,6,0,0,5,0,1,0,0,21,262,33,7,18,1,2,41,16,30,4,20,3,0,2,0,60,1,0
/home/x1/Desktop/ass/ass16/FlexScript-pl/src/flexscript/Main.java,flexscript.Main,class,5,6,1,5,9,1,0,20,1,0.0,NaN,NaN,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,90,1,3,1,2,0,44,2,20,6,18,3,0,0,0,43,1,1
/home/x1/Desktop/ass/ass16/FlexScript-pl/src/flexscript/BaseLexer.java,flexscript.BaseLexer$TokenType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0
/home/x1/Desktop/ass/ass16/FlexScript-pl/src/flexscript/SyntaxAnalyzer.java,flexscript.Parser$Token,innerclass,1,1,0,1,2,1,0,1,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,4,0,4,0,0,0,0,0,1,15,1,0,0,0,0,1,0,4,0,4,0,0,0,0,10,8,0
/home/x1/Desktop/ass/ass16/FlexScript-pl/src/flexscript/SyntaxAnalyzer.java,flexscript.Parser$NodeType,enum,0,0,0,0,2,1,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,29,0,1,0,1,0,0,0,0,36,8,0
/home/x1/Desktop/ass/ass16/FlexScript-pl/src/ParserTest.java,ParserTest,class,1,1,0,1,9,1,0,2,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,16,0,0,0,0,0,0,0,0,25,0,0
/home/x1/Desktop/ass/ass16/FlexScript-pl/src/flexscript/SyntaxAnalyzer.java,flexscript.Parser$Node,innerclass,2,2,0,2,5,1,0,0,0,0.4,0.8,1.0,5,3,3,0,0,2,5,0,0,0,3,0,3,0,0,0,0,0,0,26,3,0,0,0,0,2,0,8,0,4,0,0,0,0,11,8,0
