file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\structural\decorator\SportCar.java,com.design_pattern.structural.decorator.SportCar,class,2,3,1,2,2,2,0,2,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\behavioral\observer\Subject.java,com.design_pattern.behavioral.observer.Subject,interface,1,4,3,1,4,1,0,0,6,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\searching\FindMinimumSortedRotatedArray.java,com.searching.FindMinimumSortedRotatedArray,class,2,3,1,2,9,1,0,2,1,0,NaN,NaN,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25,4,0,1,0,1,2,19,4,10,4,1,0,0,0,14,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\searching\PairforSumSortedRotatedArray.java,com.searching.PairforSumSortedRotatedArray,class,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\array\rotation\RotationalCount_RotatedSortArray.java,com.array.rotation.RotationalCount_RotatedSortArray,class,2,3,1,2,9,1,0,2,1,0,NaN,NaN,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,18,6,0,1,0,1,0,16,2,9,2,1,0,0,0,12,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\structural\composition\Circle.java,com.design_pattern.structural.composition.Circle,class,1,2,1,1,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\structural\proxy\CommandExecutor.java,com.design_pattern.structural.proxy.CommandExecutor,interface,0,3,3,0,1,1,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\behavioral\chainofresponsibility\Dollar10Dispenser.java,com.design_pattern.behavioral.chainofresponsibility.Dollar10Dispenser,class,2,3,1,2,4,1,0,3,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,19,0,0,1,0,0,2,4,3,3,3,2,0,0,0,12,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\array\rearrangement\ThreeWayPartitioningArray_MergeConcept.java,com.array.rearrangement.ThreeWayPartitioningArray_MergeConcept,class,2,3,1,2,14,1,0,5,2,0.62857145,NaN,NaN,5,5,1,4,0,0,1,0,0,0,7,7,0,0,0,7,0,0,6,50,0,2,2,0,1,1,23,13,6,12,2,0,0,0,32,1,0
C:\Users\OOPS\Downloads\datastructure_challenge-master\datastructure_challenge-master\src\com\design_pattern\structural\composition\Triangle.java,com.design_pattern.structural.composition.Triangle,class,1,2,1,1,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0
