file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/components/src/com/google/appinventor/components/runtime/Twitter.java,com.google.appinventor.components.runtime.Twitter,class,29,42,13,29,76,2,0,31,425,0.91533196,0.17825311,0.627451,38,0,34,4,0,0,34,0,0,0,23,7,0,23,0,0,16,0,13,532,25,0,36,2,0,225,16,43,29,34,3,13,0,0,352,17,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/components/src/com/google/appinventor/components/runtime/util/AppInvHTTPD.java,com.google.appinventor.components.runtime.util.AppInvHTTPD,class,13,15,2,13,52,2,0,67,48,0.8484848,0.6666667,1,12,1,4,8,0,0,4,0,0,0,11,6,0,11,0,0,5,0,9,315,25,4,10,7,18,162,15,74,20,61,4,1,0,0,211,1,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/appengine/src/com/google/appinventor/server/tokenauth/TranslatorToken.java,com.google.appinventor.server.tokenauth.TranslatorToken$request,innerclass,17,17,0,17,131,2,0,52,911,0.92866087,0.06161616,0.14848486,47,15,42,3,2,0,45,0,3,0,17,9,7,10,0,0,9,0,3,928,57,1,35,1,60,4,94,113,28,52,4,1,1,0,140,25,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/components/src/com/google/appinventor/components/common/PropertyTypeConstants.java,com.google.appinventor.components.common.PropertyTypeConstants,class,0,0,0,0,1,1,0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,0,60,60,60,0,0,0,60,0,0,64,0,0,0,0,0,61,0,60,0,60,0,0,0,0,208,1,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/components/src/com/google/appinventor/components/runtime/LineChartViewBase.java,com.google.appinventor.components.runtime.LineChartViewBase,class,8,12,4,8,1,4,0,2,0,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29,1025,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/components/src/com/google/appinventor/components/runtime/util/HashDatabase.java,com.google.appinventor.components.runtime.util.HashDatabase,class,9,11,2,9,10,3,0,21,9,0.76190484,0.2857143,0.2857143,7,0,7,0,0,0,7,0,0,0,9,9,2,7,0,0,9,0,0,82,3,0,2,0,0,11,5,18,2,18,1,0,1,0,53,17,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/appengine/src/com/google/appinventor/client/TopPanel.java,com.google.appinventor.client.TopPanel$SelectLanguage,innerclass,3,3,0,3,3,1,0,7,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,18,0,0,1,0,0,0,0,4,0,4,1,0,0,0,18,2,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/appengine/src/com/google/appinventor/shared/rpc/ServerLayout.java,com.google.appinventor.shared.rpc.ServerLayout,class,1,2,1,1,2,1,0,1,1,0.9516129,0,0,2,2,2,0,0,0,2,0,0,0,31,31,31,0,0,0,31,0,1,39,2,0,0,0,0,32,0,31,3,31,0,0,0,0,102,1,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/components/tests/com/google/appinventor/components/runtime/WebTest.java,com.google.appinventor.components.runtime.WebTest,class,9,9,0,9,12,1,0,28,0,0.125,0.75,0.75,8,0,8,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,33,158,0,0,0,4,2,85,44,30,0,30,1,0,0,0,79,1,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/appengine/src/com/google/appinventor/client/editor/simple/components/MockTextBox.java,com.google.appinventor.client.editor.simple.components.MockTextBox,class,3,4,1,3,1,6,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,22,17,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/appengine/src/com/google/appinventor/client/explorer/commands/ShowProgressBarCommand.java,com.google.appinventor.client.explorer.commands.ShowProgressBarCommand,class,7,10,3,7,18,2,0,28,0,0.7083333,0.5,0.5,4,0,4,0,0,0,4,0,0,0,12,3,0,12,0,0,4,0,3,120,2,0,0,1,0,15,15,34,13,17,4,1,0,0,97,1,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/appengine/src/com/google/appinventor/server/project/youngandroid/GalleryProtobuf.java,com.google.appinventor.server.project.youngandroid.GalleryProtobuf$contentOrBuilder,interface,3,3,0,3,10,1,0,0,45,0,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/appengine/src/com/google/appinventor/server/ComponentServiceImpl.java,com.google.appinventor.server.ComponentServiceImpl$ExtensionDowngradeException,innerclass,0,0,0,0,1,3,0,0,0,1,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,1,1,1,1,1,0,0,0,0,61,9,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/components/src/com/google/zxing/client/android/result/ResultHandlerFactory.java,com.google.zxing.client.android.result.ResultHandlerFactory,class,6,8,2,6,3,1,0,2,3,0,NaN,NaN,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,0,0,1,0,1,0,0,0,0,20,17,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/appengine/src/com/google/appinventor/client/explorer/commands/ShowBarcodeCommand.java,com.google.appinventor.client.explorer.commands.ShowBarcodeCommand$BarcodeDialogBox$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,-1,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/appengine/src/com/google/appinventor/client/explorer/commands/ShowBarcodeCommand.java,com.google.appinventor.client.explorer.commands.ShowBarcodeCommand$BarcodeDialogBox$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/components/src/com/google/appinventor/components/runtime/errors/UninitializedInstanceError.java,com.google.appinventor.components.runtime.errors.UninitializedInstanceError,class,2,3,1,2,0,5,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/blocklyeditor/tests/com/google/appinventor/blocklyeditor/CodeBlocksProcessHelper.java,com.google.appinventor.blocklyeditor.CodeBlocksProcessHelper,class,2,5,3,2,15,2,0,15,4,0.4,1,1,5,4,2,3,0,0,2,0,0,2,1,1,0,1,0,0,1,0,7,83,4,0,2,1,0,12,2,11,4,9,2,0,1,0,80,17,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/components/src/com/google/zxing/client/android/AppInvCaptureActivity.java,com.google.zxing.client.android.AppInvCaptureActivity,class,32,36,4,32,78,2,0,78,114,0.9107144,0.2747253,0.72527474,21,1,9,7,3,2,14,0,0,0,24,7,0,24,0,0,7,0,6,305,10,2,28,1,2,11,23,58,1,50,4,0,0,0,230,17,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/components/src/com/google/zxing/client/android/FinishListener.java,com.google.zxing.client.android.FinishListener,class,5,6,1,5,4,1,0,2,4,0.5,0,0,4,0,3,1,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,25,17,0
/home/OOPS/ckmatrix/javaprojects/appinventor-sources-master/appinventor-sources-master/appinventor/appengine/src/com/google/appinventor/client/editor/simple/components/MockCloudDB.java,com.google.appinventor.client.editor.simple.components.MockCloudDB,class,13,15,2,13,25,4,0,23,5,0.7142858,0.53333336,0.6666667,7,0,5,1,1,0,6,0,1,0,6,5,1,5,0,0,5,0,4,122,9,0,5,0,5,11,4,30,0,15,3,1,0,0,98,1,0
