file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/OOPS/ckmatrix/javaprojects/AnySoftKeyboardmain/AnySoftKeyboardmain/ime/base/src/main/java/com/anysoftkeyboard/base/utils/Logger.java,com.anysoftkeyboard.base.utils.Logger,class,4,20,16,4,44,1,0,36,39,0.86713284,0.6764706,0.6764706,22,21,17,5,0,0,17,0,0,19,13,13,1,12,0,0,11,0,34,171,6,3,6,0,1,18,12,38,6,33,3,0,0,0,62,1,0
/home/OOPS/ckmatrix/javaprojects/AnySoftKeyboardmain/AnySoftKeyboardmain/addons/languages/portuguese/pack/src/main/java/com/anysoftkeyboard/languagepack/portuguese/PackBroadcastReceiver.java,com.anysoftkeyboard.languagepack.portuguese.PackBroadcastReceiver,class,1,1,0,1,0,3,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
/home/OOPS/ckmatrix/javaprojects/AnySoftKeyboardmain/AnySoftKeyboardmain/ime/app/src/test/java/com/menny/android/anysoftkeyboard/AnyRoboApplication.java,com.menny.android.anysoftkeyboard.AnyRoboApplication,class,12,14,2,12,19,2,0,18,137,0.8888889,0.052287582,0.052287582,18,0,11,0,7,0,18,0,0,0,8,0,0,8,0,0,0,0,2,74,16,0,0,1,1,1,0,10,0,10,1,0,0,0,35,1,0
/home/OOPS/ckmatrix/javaprojects/AnySoftKeyboardmain/AnySoftKeyboardmain/ime/prefs/src/main/java/com/anysoftkeyboard/prefs/DirectBootAwareSharedPreferences.java,com.anysoftkeyboard.prefs.DirectBootAwareSharedPreferences$NoOpSharedPreferences,innerclass,5,5,0,5,11,1,0,3,53,0.8181818,0.018181818,0.018181818,11,0,11,0,0,0,11,0,0,0,1,0,0,1,0,0,1,0,1,67,9,0,0,0,0,0,0,1,0,1,0,0,1,0,29,10,0
/home/OOPS/ckmatrix/javaprojects/AnySoftKeyboardmain/AnySoftKeyboardmain/ime/app/src/test/java/com/anysoftkeyboard/AnySoftKeyboardForceLocaleTest.java,com.anysoftkeyboard.AnySoftKeyboardForceLocaleTest,class,8,8,0,8,8,2,0,20,28,0,0,0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,75,0,0,0,0,0,42,6,0,0,0,0,0,0,0,30,1,0
/home/OOPS/ckmatrix/javaprojects/AnySoftKeyboardmain/AnySoftKeyboardmain/ime/app/src/main/java/com/anysoftkeyboard/dictionaries/content/ContactsDictionary.java,com.anysoftkeyboard.dictionaries.content.ContactsDictionary,class,12,17,5,12,32,4,0,49,41,0.88750005,0.044444446,0.06666667,10,0,4,0,6,0,10,0,0,0,8,6,0,7,1,0,8,0,7,119,2,5,6,1,0,6,12,36,3,31,5,0,0,0,112,1,0
/home/OOPS/ckmatrix/javaprojects/AnySoftKeyboardmain/AnySoftKeyboardmain/ime/overlay/src/main/java/com/anysoftkeyboard/overlay/ThemeOverlayCombiner.java,com.anysoftkeyboard.overlay.ThemeOverlayCombiner$ThemeResourcesHolderImpl,innerclass,5,5,0,5,5,1,0,0,10,0.8,0,0,5,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,22,5,0,0,0,0,0,1,3,0,5,0,0,0,0,16,10,0
/home/OOPS/ckmatrix/javaprojects/AnySoftKeyboardmain/AnySoftKeyboardmain/ime/app/src/main/java/com/anysoftkeyboard/keyboards/views/DemoAnyKeyboardView.java,com.anysoftkeyboard.keyboards.views.DemoAnyKeyboardView$TypingSimulator,innerclass,6,6,0,6,21,2,0,16,0,0.7142858,0.8,1,7,0,5,2,0,0,5,0,0,0,12,8,0,12,0,0,9,0,0,81,3,0,4,0,1,2,12,19,0,14,3,0,0,0,58,10,0
/home/OOPS/ckmatrix/javaprojects/AnySoftKeyboardmain/AnySoftKeyboardmain/ime/app/src/main/java/com/anysoftkeyboard/ime/AnySoftKeyboardThemeOverlay.java,com.anysoftkeyboard.ime.AnySoftKeyboardThemeOverlay$Anonymous1,anonymous,7,7,0,7,3,1,0,4,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,17,3,0,0,0,0,0,1,2,0,1,2,0,0,0,31,-1,0
/home/OOPS/ckmatrix/javaprojects/AnySoftKeyboardmain/AnySoftKeyboardmain/ime/app/src/test/java/com/anysoftkeyboard/AnySoftKeyboardDictionarySaveWordsTest.java,com.anysoftkeyboard.AnySoftKeyboardDictionarySaveWordsTest,class,7,7,0,7,8,2,0,26,6,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,79,0,2,2,0,0,20,11,8,2,8,2,0,0,0,43,1,0
